 0 1 2 3 4 5 6 7
fleeting 0.000346512760507 4.7453354436e-104 4.61588119472e-104 5.20394031114e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fleetst 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
flesh 0.000408341525048 0.000857080988093 4.63047400515e-104 9.08688621071e-104 5.10005407657e-104 6.36076183789e-104 4.63641827873e-104 5.3556427267e-104
flies 0.000414773780369 3.41023336591e-69 4.61649502992e-104 6.21840896526e-104 6.72291997944e-104 6.2466724497e-104 4.75542821007e-104 0.000965625465451
flourish 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.11071650938e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
flow 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
flower 8.10822771203e-104 1.11283992748e-103 0.000461588119472 5.01300860123e-104 0.000506489991549 6.28639283941e-104 4.63641827873e-104 0.00153977271178
flowers 3.73936941468e-104 0.000468297560096 0.000461760214559 0.00300873848249 6.35349824587e-104 6.26088837864e-104 4.63641827873e-104 5.42282836989e-104
flown 0.000346512760507 4.7061290602e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fly 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
foe 6.78198009129e-104 0.00047051810092 4.65012226671e-104 1.10375243361e-35 2.47434782731e-102 6.84119210317e-104 4.65174605085e-104 7.22992927576e-104
foes 0.000346512760507 4.71198137737e-104 0.000923176238944 5.05602598379e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
foiled 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
foison 3.48521913242e-104 4.7051810092e-104 4.61589741314e-104 5.02631730128e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
foist 3.46512760507e-104 4.7051810092e-104 4.63263901851e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.65913391834e-104 1.60564020006e-103
follow 3.46537120892e-104 4.72895179263e-104 4.61589359746e-104 5.01120125082e-104 4.79232628207e-104 6.22814387895e-104 4.65594387699e-104 0.00107112854534
followed 3.46553777793e-104 4.9470407442e-104 4.61588119472e-104 5.0109569932e-104 7.36666165976e-104 6.22814387895e-104 6.66318273155e-104 0.00053556427267
follows 3.46512760507e-104 4.7051810092e-104 1.35198761739e-103 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.63641827873e-104 5.3556427267e-104
folly 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.00100218647432 3.13572643665e-10 6.2690246916e-104 4.10277199573e-80 5.63836429065e-104
fond 3.47148410463e-104 4.9371167935e-104 4.62356872787e-104 0.000434857493126 0.000509745286221 6.2300036325e-104 4.63750826761e-104 7.01709398989e-104
food 0.000346512760507 4.77965140125e-104 4.62536592036e-104 5.09757997542e-104 4.94680379283e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fool 3.48368247463e-104 4.7051812878e-104 4.637607974e-104 0.000501101816938 5.01406106703e-104 6.31022336725e-104 0.000927275878673 5.3556427267e-104
foolish 0.000346512760507 7.35403018573e-61 4.61588119472e-104 5.05796261037e-104 5.25976562786e-104 6.22814387895e-104 1.44119543733e-103 1.51632032842e-103
fools 0.000346512760507 4.82810887798e-104 4.61860550541e-104 5.03481972771e-104 5.41220743261e-104 6.2284029635e-104 4.63641827873e-104 5.3556427267e-104
foot 0.00103953828152 4.71413897126e-104 4.61824207918e-104 5.25969388729e-104 5.27510540417e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
for 0.00320448708845 0.0123698505719 4.61995964257e-104 0.00562131278996 9.547751067e-96 0.0376456119359 0.0218437567229 0.00893666957865
forbear 7.5078840114e-104 9.61568380837e-104 0.000461592022511 1.33469262834e-103 0.000450228520058 6.27975411361e-104 4.63641827873e-104 5.3556427267e-104
forbid 3.46513398109e-104 1.02321361002e-103 0.000461588119472 5.08644323427e-104 4.60596005171e-104 6.53945423621e-104 6.97690418383e-104 0.00107112854534
forbidden 6.02274942634e-52 6.46748498889e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
force 4.21313164589e-104 0.000464037373721 0.000467945848696 5.01093411657e-104 4.50232327076e-104 7.81692367754e-104 4.63641827873e-104 5.3556427267e-104
forced 2.36040326871e-64 6.34082567934e-104 4.62986556502e-104 9.19287212033e-104 0.000450232327076 6.37755357677e-104 5.62731075342e-104 6.97030017261e-104
fore 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.59830488431e-104
forebemoaned 6.19258447518e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
foregone 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forests 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
forfeit 5.30242603955e-104 6.48499491152e-104 4.63365278524e-104 0.000470691467036 0.000477548468051 6.31188700753e-104 4.63641827873e-104 5.3556427267e-104
forged 0.000346512760507 6.44674392878e-104 4.61588119472e-104 6.02994249981e-25 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forget 4.06039233241e-104 0.000346290652848 4.61588119472e-104 5.01093411657e-104 0.000569103870854 6.25902861669e-104 4.63641827873e-104 5.3556427267e-104
forgetful 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01818675932e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forgetfulness 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forgetst 3.07081492708e-87 1.33914204968e-33 4.61799730099e-104 0.000501093411657 6.45730243557e-104 6.3264542272e-104 4.63641827873e-104 5.3556427267e-104
forgive 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 6.89368765643e-104
forgoing 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forgot 3.47480805918e-104 8.12376866341e-104 0.000923179992656 5.15219392224e-104 4.50232327076e-104 0.000699810353157 4.8850056078e-104 0.000469350322772
forgotten 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forlorn 3.4651277011e-104 4.70518110218e-104 4.61588119501e-104 5.01093430067e-104 4.50232486079e-104 6.22814388194e-104 4.63641827873e-104 0.00053556427267
form 6.62856731729e-104 0.00102857337273 4.62546815089e-104 0.0023467851752 0.00185974182753 6.28988079438e-104 4.80676114303e-104 6.43688269349e-104
former 0.00138605104203 5.13161150265e-104 4.61588119472e-104 1.21124152011e-103 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forsake 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 6.87539266139e-104
forsaken 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forsworn 3.93329084061e-104 5.3226620204e-104 0.00138476435842 0.000501093411657 4.50232328853e-104 6.52001259561e-104 4.6364182876e-104 5.89538600691e-104
fort 4.48991809365e-104 4.92321218802e-104 4.62496367958e-104 0.000501093411657 5.4376248424e-104 6.23215668224e-104 4.63641827873e-104 5.3556427267e-104
forth 0.000290973092389 4.94905201282e-53 0.00138634925517 0.000501296456215 4.52521710017e-104 6.22814387895e-104 4.63641827873e-104 0.00115491380717
fortify 3.46512760507e-104 5.34742463245e-104 0.000461588119472 5.01142121592e-104 4.68085097005e-104 6.22814387895e-104 1.39608403069e-103 0.00053556427267
fortune 4.12432550508e-104 5.4520477864e-104 4.62284025795e-104 0.00162724809388 0.00123931188555 6.23809217791e-104 4.647457095e-104 5.56701817773e-104
fortunes 0.000346513795361 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.00090046330954 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forty 3.46512760507e-104 1.42830579691e-90 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
forward 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
forwards 3.46512760507e-104 4.79365630158e-104 4.63346936787e-104 5.01825936618e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
foul 0.00134855154596 1.03829480693e-83 4.61588119472e-104 0.000710736948569 4.53345890979e-104 6.59231358185e-104 5.91530479854e-104 0.000905021947612
found 4.19290214677e-104 9.30278272243e-104 0.000923293411342 5.25915724063e-104 0.000570707379977 0.000623099088235 0.00050302070784 0.00195308026131
fountains 6.19258447518e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
four 3.46512760507e-104 4.7051810092e-104 4.68869755302e-104 0.000501093411657 1.06066603904e-98 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fragrant 0.000346512760507 4.74419962275e-104 4.61588119472e-104 5.20342797586e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
frailer 9.37750534563e-67 6.37881067017e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
frailties 3.46716155178e-104 4.75469104926e-104 4.61588304395e-104 5.0428357981e-104 4.63820993975e-104 6.25232770577e-104 4.67911430371e-104 0.00107112854534
frame 0.00069301790407 4.76576904666e-104 0.00092318638544 5.01126452572e-104 5.63474695353e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
frank 3.46512760507e-104 4.7051810092e-104 4.61588157777e-104 5.01093411657e-104 0.000450232327076 6.45821870676e-104 4.63641827873e-104 5.3556427267e-104
franticmad 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01268611105e-104 5.65377990907e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
free 3.46512760507e-104 4.7051810092e-104 0.00184635247789 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
freedom 0.000346512760507 4.7990507123e-104 4.64109258509e-104 5.12532145914e-104 8.64003550823e-104 6.22995546149e-104 4.63641827873e-104 5.3556427267e-104
freezings 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.27287276639e-104 5.24301148145e-104 6.22814387895e-104 1.04838287708e-103 0.00053556427267
frequent 3.47070160991e-104 0.00047051810092 4.61588119472e-104 5.02288960784e-104 5.41440491583e-104 6.25923825981e-104 4.63641827873e-104 5.3556427267e-104
fresh 3.57878472865e-10 5.25002480908e-104 4.6254480342e-104 0.00221317918684 2.59307689036e-49 6.29278773706e-104 5.13792221771e-05 0.00132417329798
fresher 3.48363477836e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
friend 3.48638575636e-104 5.12271800555e-104 0.0027970861131 5.29318287156e-104 0.00269050457885 6.47435069636e-104 1.51919409671e-103 0.00105210791317
friends 4.4477090194e-104 4.948381493e-104 4.61588119472e-104 0.00100223076209 0.00135065750224 6.69519442121e-104 5.39611349793e-104 1.93462869876e-50
from 0.00955783298805 0.00512295638878 4.61634307774e-104 8.69410761182e-52 9.23015323465e-104 0.00304867677331 0.00935723564133 0.00988230776638
front 0.000346512760507 4.49218514138e-83 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.25121058457e-104 4.63641827873e-104 5.3556427267e-104
frost 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.59458931547e-95 6.22814387895e-104 4.63641827873e-104 0.00053556427267
frown 3.62121504513e-104 4.70518184619e-104 0.000462020137435 0.000538283701826 0.000416395467413 6.31120032944e-104 8.78229576119e-104 2.34397815055e-12
frowns 3.46512760507e-104 4.7051810092e-104 4.62111075639e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
frownst 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01520459961e-104 4.50864447442e-104 6.22814387895e-104 0.000463641827873 8.07962997562e-104
fruit 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fuel 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fulfil 5.67884796026e-104 6.44948639361e-104 0.000461600659224 5.05026972497e-104 0.000450220095821 6.3291218967e-104 8.5719828658e-104 9.65395200949e-104
full 4.41699887785e-104 0.00267945377189 4.61888191999e-104 5.37674956021e-104 0.0014643423431 0.00126701428249 5.48214452714e-104 0.00108106872882
fulness 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
function 3.46512760507e-104 4.7051810092e-104 4.65347872294e-104 0.000501093411657 4.50232327076e-104 6.27311803918e-104 4.63641827873e-104 5.36177504709e-104
furrows 0.000346512760507 4.70976074498e-104 4.61588119472e-104 5.01952925714e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
fury 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 1.02016550065e-103 6.36900775903e-104 4.63641827873e-104 6.11795073822e-104
gain 3.46512760507e-104 4.7051810092e-104 0.00138476435842 5.01201809521e-104 4.50318549038e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
gainer 2.70814622753e-88 5.01246245991e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gains 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gainst 3.4651295954e-104 4.7051810092e-104 4.61588119472e-104 5.01404712519e-104 6.08614567245e-104 6.9224607891e-104 0.00202797802376 0.000870817493991
gait 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gaol 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gardens 3.46512760507e-104 4.7051810092e-104 4.61592668429e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
garments 0.000346512760507 4.7051810092e-104 4.62651090367e-104 0.000501093411657 6.37775791226e-104 6.31652929219e-104 4.63641827873e-104 5.3556427267e-104
gate 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gates 3.46512857258e-104 4.71345768789e-104 4.61588119551e-104 5.01136926715e-104 4.50232327076e-104 6.22814387895e-104 4.74345583458e-104 0.00053556427267
gathered 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gaudy 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.0121535206e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gave 3.62249275314e-104 0.000984585875573 4.6171000664e-104 0.000444588517743 0.000909562203297 6.32051106604e-104 7.10814607757e-104 9.01718145474e-104
gavst 3.46598701859e-104 0.000388557255118 4.61588133448e-104 5.02137775795e-104 4.54144032064e-104 6.26101584511e-104 1.42470081968e-102 0.00116441996321
gay 3.46512760507e-104 4.7051810092e-104 0.000923176238944 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gaze 3.46512760507e-104 0.000434844638726 4.61588119472e-104 5.01093411657e-104 0.000484367774505 6.24665065163e-104 4.63641827873e-104 5.3556427267e-104
gazed 3.46512760507e-104 4.7051810092e-104 4.62117289816e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gazers 3.57657435845e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gazeth 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gazing 0.000346512760507 7.04653075436e-104 4.61588119472e-104 1.22534567362e-57 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gems 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
general 0.00103953828152 9.94157708361e-104 4.6176910495e-104 5.95853885195e-104 8.83908615529e-104 6.23374000243e-104 4.63641827873e-104 5.3556427267e-104
gentle 0.00316824281883 5.20955347427e-104 4.61592741115e-104 1.21306368908e-29 0.000840616482406 6.60705766833e-104 0.00138615280407 4.13506201482e-76
gentlest 1.04488193353e-06 4.75242964176e-104 4.61588119472e-104 0.000499582403947 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
gently 0.000346512760507 7.01218563756e-104 4.61588119472e-104 3.02193489951e-75 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
get 4.80177659434e-06 6.10856527596e-104 4.61588119472e-104 0.000494149544389 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
